target_0,target_1,target_2,target_3,agent_H_NH,tool_mediated,transitivity,touch_2
1519,0,1,0,0,0,0,0,0
1520,0,1,0,1,0,0,0,0
1521,0,0,0,1,0,0,0,0
1522,0,1,0,0,1,0,0,1
1523,0,1,0,0,1,0,0,1
1524,0,1,0,0,1,0,0,1
1525,0,1,0,0,1,0,0,0
1526,0,1,0,0,1,0,1,1
1527,0,1,0,0,1,0,1,1
1528,0,1,0,0,1,0,1,1
1529,0,1,0,0,1,0,1,1
1530,0,1,0,0,1,0,1,1
1531,0,1,0,0,1,0,1,1
1532,0,1,0,0,1,0,1,1
1533,0,1,0,0,1,0,1,1
1534,0,1,0,0,1,0,1,1
1535,0,1,0,0,1,0,1,1
1536,0,1,0,0,1,0,0,1
1537,0,1,0,0,1,0,0,1
1538,0,1,0,0,1,0,0,0
1539,0,1,0,0,1,0,0,0
1540,0,1,0,0,1,0,0,0
1541,0,1,0,0,1,0,0,0
1542,0,1,0,0,1,0,0,0
1543,0,1,0,1,1,0,0,0
1544,0,1,0,1,1,0,1,0
1545,0,1,0,0,1,0,1,0
1546,0,1,0,0,1,0,0,0
1547,0,1,0,0,1,0,0,0
1548,0,1,0,0,0,0,0,0
1549,0,1,0,0,0,0,0,0
1550,0,1,0,0,0,0,0,0
1551,0,0,0,0,0,0,0,0
1552,0,1,0,0,1,0,0,0
1553,0,1,0,0,1,0,0,0
1554,0,1,0,0,1,0,0,1
1555,0,1,0,0,1,0,0,0
1556,0,1,0,0,1,0,0,0
1557,1,0,0,0,1,0,1,1
1558,1,0,0,0,1,0,1,1
1559,1,1,0,0,1,0,1,1
1560,1,1,0,0,1,0,1,1
1561,0,1,0,0,1,0,1,1
1562,0,1,1,0,1,0,0,0
1563,0,0,1,0,1,0,0,0
1564,0,1,1,0,1,0,0,0
1565,0,1,1,0,1,0,0,1
1566,1,1,1,0,1,0,1,1
1567,1,1,0,0,1,0,1,1
1568,1,1,0,0,1,0,1,1
1569,0,1,0,0,1,0,0,0
1570,0,1,0,0,1,0,0,0
1571,0,1,0,0,0,0,0,0
1572,0,1,0,0,0,0,0,0
1573,0,1,0,0,0,0,0,0
1574,0,1,0,0,1,0,0,0
1575,0,1,0,0,1,0,0,0
1576,0,1,0,0,1,0,0,0
1577,0,1,0,0,0,0,0,0
1578,0,1,0,0,0,0,0,0
1579,0,1,0,0,0,0,0,0
1580,0,1,0,0,0,0,0,0
1581,0,1,0,0,1,0,0,0
1582,1,1,0,0,1,0,1,1
1583,1,1,0,0,1,0,1,1
1584,0,0,0,0,0,0,0,0
1585,0,1,0,0,1,0,0,0
1586,0,1,0,0,1,0,0,0
1587,0,1,0,0,1,0,0,0
1588,1,1,1,0,1,0,1,0
1589,1,1,1,0,1,0,1,0
1590,0,0,1,0,1,0,0,0
1591,1,0,1,0,1,0,1,1
1592,0,1,1,0,1,0,1,1
1593,0,1,0,0,0,0,0,0
1594,0,1,1,0,0,0,0,0
1595,0,0,1,0,1,0,0,0
1596,0,0,1,0,0,0,0,0
1597,0,1,0,0,0,0,0,0
1598,0,1,0,0,0,0,0,0
1599,0,1,0,0,0,0,0,0
1600,1,0,0,0,1,0,1,1
1601,0,0,0,0,1,0,0,1
1602,0,0,0,0,1,0,0,1
1603,0,1,0,0,0,0,0,0
1604,0,1,0,0,0,0,0,0
1605,0,0,0,0,0,0,0,0
1606,0,0,0,0,0,0,0,0
1607,0,0,0,0,0,0,0,0
1608,0,0,0,0,0,0,0,0
1609,0,0,0,0,0,0,0,0
1610,0,0,0,0,0,0,0,0
1611,0,0,0,0,0,0,0,0
1612,0,0,0,0,0,0,0,0
1613,0,0,0,0,0,0,0,0
